Generation,Avg. Fitness,MAX Fitness,MIN Fitness,Mutation rate,Crossover rate
0,inf,inf,inf,0.6,0.6
1,inf,inf,inf,0.6781831482468029,0.521816851753197
2,inf,inf,inf,0.6974927912181823,0.5025072087818176
3,inf,inf,inf,0.6433883739117559,0.5566116260882441
4,inf,inf,inf,0.5566116260882442,0.6433883739117557
5,inf,inf,inf,0.5025072087818176,0.6974927912181823
6,inf,inf,inf,0.5218168517531969,0.678183148246803
7,inf,inf,inf,0.6,0.6
